  Item ID   |                      Item Name                     |            Filepath
  0x3248    | Pic Of Rodney                                      |    romfs:/Item/Model/brm_ham03.bcres
  0x3249    | Pic Of Soleil                                      |    romfs:/Item/Model/brm_ham04.bcres
  0x324A    | Pic Of Clay                                        |    romfs:/Item/Model/brm_ham05.bcres
  0x324B    | Pic Of Flurry                                      |    romfs:/Item/Model/brm_ham06.bcres
  0x324C    | Pic Of Hamphrey                                    |    romfs:/Item/Model/brm_ham07.bcres
  0x324D    | Pic Of Holden (Unused)                             |    romfs:/Item/Model/brm_ham08.bcres
  0x324E    | Pic Of Rocco                                       |    romfs:/Item/Model/brm_hip00.bcres
  0x324F    | Pic Of Bubbles                                     |    romfs:/Item/Model/brm_hip02.bcres
  0x3250    | Pic Of Bertha                                      |    romfs:/Item/Model/brm_hip03.bcres
  0x3251    | Pic Of Biff                                        |    romfs:/Item/Model/brm_hip04.bcres
  0x3252    | Pic Of Bitty                                       |    romfs:/Item/Model/brm_hip05.bcres
  0x3253    | Pic Of Harry                                       |    romfs:/Item/Model/brm_hip08.bcres
  0x3254    | Pic Of Hippeux                                     |    romfs:/Item/Model/brm_hip09.bcres
  0x3255    | Pic Of Buck                                        |    romfs:/Item/Model/brm_hrs00.bcres
  0x3256    | Pic Of Victoria                                    |    romfs:/Item/Model/brm_hrs01.bcres
  0x3257    | Pic Of Savannah                                    |    romfs:/Item/Model/brm_hrs02.bcres
  0x3258    | Pic Of Elmer                                       |    romfs:/Item/Model/brm_hrs03.bcres
  0x3259    | Pic Of Roscoe                                      |    romfs:/Item/Model/brm_hrs04.bcres
  0x325A    | Pic Of Winnie                                      |    romfs:/Item/Model/brm_hrs05.bcres
  0x325B    | Pic Of Ed                                          |    romfs:/Item/Model/brm_hrs06.bcres
  0x325C    | Pic Of Cleo                                        |    romfs:/Item/Model/brm_hrs07.bcres
  0x325D    | Pic Of Peaches                                     |    romfs:/Item/Model/brm_hrs08.bcres
  0x325E    | Pic Of Annalise                                    |    romfs:/Item/Model/brm_hrs09.bcres
  0x325F    | Pic Of Clyde                                       |    romfs:/Item/Model/brm_hrs10.bcres
  0x3260    | Pic Of Colton                                      |    romfs:/Item/Model/brm_hrs11.bcres
  0x3261    | Pic Of Papi                                        |    romfs:/Item/Model/brm_hrs12.bcres
  0x3262    | Pic Of Julian                                      |    romfs:/Item/Model/brm_hrs13.bcres
  0x3263    | Pic Of Filly (Unused)                              |    romfs:/Item/Model/brm_hrs14.bcres
  0x3264    | Pic Of Epona                                       |    romfs:/Item/Model/brm_hrs15.bcres
  0x3265    | Pic Of Yuka                                        |    romfs:/Item/Model/brm_kal00.bcres
  0x3266    | Pic Of Alice                                       |    romfs:/Item/Model/brm_kal01.bcres
  0x3267    | Pic Of Melba                                       |    romfs:/Item/Model/brm_kal02.bcres
  0x3268    | Pic Of Sydney                                      |    romfs:/Item/Model/brm_kal03.bcres
  0x3269    | Pic Of Gonzo                                       |    romfs:/Item/Model/brm_kal04.bcres
  0x326A    | Pic Of Ozzie                                       |    romfs:/Item/Model/brm_kal05.bcres
  0x326B    | Pic Of Canberra                                    |    romfs:/Item/Model/brm_kal08.bcres
  0x326C    | Pic Of Lyman                                       |    romfs:/Item/Model/brm_kal09.bcres
  0x326D    | Pic Of Eugene                                      |    romfs:/Item/Model/brm_kal10.bcres
  0x326E    | Pic Of Kitt                                        |    romfs:/Item/Model/brm_kgr00.bcres
  0x326F    | Pic Of Mathilda                                    |    romfs:/Item/Model/brm_kgr01.bcres
  0x3270    | Pic Of Carrie                                      |    romfs:/Item/Model/brm_kgr02.bcres
  0x3271    | Pic Of Astrid                                      |    romfs:/Item/Model/brm_kgr05.bcres
  0x3272    | Pic Of Sylvia                                      |    romfs:/Item/Model/brm_kgr06.bcres
  0x3273    | Pic Of Walt                                        |    romfs:/Item/Model/brm_kgr08.bcres
  0x3274    | Pic Of Rooney                                      |    romfs:/Item/Model/brm_kgr09.bcres
  0x3275    | Pic Of Marcie                                      |    romfs:/Item/Model/brm_kgr10.bcres
  0x3276    | Pic Of Bud                                         |    romfs:/Item/Model/brm_lon00.bcres
  0x3277    | Pic Of Elvis                                       |    romfs:/Item/Model/brm_lon01.bcres
  0x3278    | Pic Of Rex                                         |    romfs:/Item/Model/brm_lon02.bcres
  0x3279    | Pic Of Leopold                                     |    romfs:/Item/Model/brm_lon04.bcres
  0x327A    | Pic Of Mott                                        |    romfs:/Item/Model/brm_lon06.bcres
  0x327B    | Pic Of Rory                                        |    romfs:/Item/Model/brm_lon07.bcres
  0x327C    | Pic Of Lionel                                      |    romfs:/Item/Model/brm_lon08.bcres
  0x327D    | Pic Of Nana                                        |    romfs:/Item/Model/brm_mnk01.bcres
  0x327E    | Pic Of Simon                                       |    romfs:/Item/Model/brm_mnk02.bcres
  0x327F    | Pic Of Tammi                                       |    romfs:/Item/Model/brm_mnk03.bcres
  0x3280    | Pic Of Monty                                       |    romfs:/Item/Model/brm_mnk04.bcres
  0x3281    | Pic Of Elise                                       |    romfs:/Item/Model/brm_mnk05.bcres
  0x3282    | Pic Of Flip                                        |    romfs:/Item/Model/brm_mnk06.bcres
  0x3283    | Pic Of Shari                                       |    romfs:/Item/Model/brm_mnk07.bcres
  0x3284    | Pic Of Deli                                        |    romfs:/Item/Model/brm_mnk08.bcres
  0x3285    | Pic Of Dora                                        |    romfs:/Item/Model/brm_mus00.bcres
  0x3286    | Pic Of Limberg                                     |    romfs:/Item/Model/brm_mus01.bcres
  0x3287    | Pic Of Bella                                       |    romfs:/Item/Model/brm_mus02.bcres
  0x3288    | Pic Of Bree                                        |    romfs:/Item/Model/brm_mus03.bcres
  0x3289    | Pic Of Samson                                      |    romfs:/Item/Model/brm_mus04.bcres
  0x328A    | Pic Of Rod                                         |    romfs:/Item/Model/brm_mus05.bcres
  0x328B    | Pic Of Candi                                       |    romfs:/Item/Model/brm_mus08.bcres
  0x328C    | Pic Of Rizzo                                       |    romfs:/Item/Model/brm_mus09.bcres
  0x328D    | Pic Of Anicotti                                    |    romfs:/Item/Model/brm_mus10.bcres
  0x328E    | Pic Of Broccolo                                    |    romfs:/Item/Model/brm_mus12.bcres
  0x328F    | Pic Of Moose                                       |    romfs:/Item/Model/brm_mus14.bcres
  0x3290    | Pic Of Bettina                                     |    romfs:/Item/Model/brm_mus15.bcres
  0x3291    | Pic Of Greta                                       |    romfs:/Item/Model/brm_mus16.bcres
  0x3292    | Pic Of Penelope                                    |    romfs:/Item/Model/brm_mus17.bcres
  0x3293    | Pic Of Chadder                                     |    romfs:/Item/Model/brm_mus18.bcres
  0x3294    | Pic Of Octavian                                    |    romfs:/Item/Model/brm_oct00.bcres
  0x3295    | Pic Of Marina                                      |    romfs:/Item/Model/brm_oct01.bcres
  0x3296    | Pic Of Zucker                                      |    romfs:/Item/Model/brm_oct02.bcres
  0x3297    | Pic Of Inkwell                                     |    romfs:/Item/Model/brm_oct03.bcres
  0x3298    | Pic Of Queenie                                     |    romfs:/Item/Model/brm_ost00.bcres
  0x3299    | Pic Of Gladys                                      |    romfs:/Item/Model/brm_ost01.bcres
  0x329A    | Pic Of Sandy                                       |    romfs:/Item/Model/brm_ost02.bcres
  0x329B    | Pic Of Sprocket                                    |    romfs:/Item/Model/brm_ost03.bcres
  0x329C    | Pic Of Julia                                       |    romfs:/Item/Model/brm_ost05.bcres
  0x329D    | Pic Of Cranston                                    |    romfs:/Item/Model/brm_ost06.bcres
  0x329E    | Pic Of Phil                                        |    romfs:/Item/Model/brm_ost07.bcres
  0x329F    | Pic Of Blanche                                     |    romfs:/Item/Model/brm_ost08.bcres
  0x32A0    | Pic Of Flora                                       |    romfs:/Item/Model/brm_ost09.bcres
  0x32A1    | Pic Of Phoebe                                      |    romfs:/Item/Model/brm_ost10.bcres
  0x32A2    | Pic Of Apollo                                      |    romfs:/Item/Model/brm_pbr00.bcres
  0x32A3    | Pic Of Amelia                                      |    romfs:/Item/Model/brm_pbr01.bcres
  0x32A4    | Pic Of Pierce                                      |    romfs:/Item/Model/brm_pbr02.bcres
  0x32A5    | Pic Of Buzz                                        |    romfs:/Item/Model/brm_pbr03.bcres
  0x32A6    | Pic Of Avery                                       |    romfs:/Item/Model/brm_pbr05.bcres
  0x32A7    | Pic Of Frank                                       |    romfs:/Item/Model/brm_pbr06.bcres
  0x32A8    | Pic Of Sterling                                    |    romfs:/Item/Model/brm_pbr07.bcres
  0x32A9    | Pic Of Keaton                                      |    romfs:/Item/Model/brm_pbr08.bcres
  0x32AA    | Pic Of Celia                                       |    romfs:/Item/Model/brm_pbr09.bcres
  0x32AB    | Pic Of Aurora                                      |    romfs:/Item/Model/brm_pgn00.bcres
  0x32AC    | Pic Of Roald                                       |    romfs:/Item/Model/brm_pgn01.bcres
  0x32AD    | Pic Of Cube                                        |    romfs:/Item/Model/brm_pgn02.bcres
  0x32AE    | Pic Of Hopper                                      |    romfs:/Item/Model/brm_pgn03.bcres
  0x32AF    | Pic Of Friga                                       |    romfs:/Item/Model/brm_pgn04.bcres
  0x32B0    | Pic Of Gwen                                        |    romfs:/Item/Model/brm_pgn05.bcres
  0x32B1    | Pic Of Puck                                        |    romfs:/Item/Model/brm_pgn06.bcres
  0x32B2    | Pic Of Wade                                        |    romfs:/Item/Model/brm_pgn09.bcres
  0x32B3    | Pic Of Boomer                                      |    romfs:/Item/Model/brm_pgn10.bcres
  0x32B4    | Pic Of Iggly                                       |    romfs:/Item/Model/brm_pgn11.bcres
  0x32B5    | Pic Of Tex                                         |    romfs:/Item/Model/brm_pgn12.bcres
  0x32B6    | Pic Of Flo                                         |    romfs:/Item/Model/brm_pgn13.bcres
  0x32B7    | Pic Of Sprinkles                                   |    romfs:/Item/Model/brm_pgn14.bcres
  0x32B8    | Pic Of Curly                                       |    romfs:/Item/Model/brm_pig00.bcres
  0x32B9    | Pic Of Truffles                                    |    romfs:/Item/Model/brm_pig01.bcres
  0x32BA    | Pic Of Rasher                                      |    romfs:/Item/Model/brm_pig02.bcres
  0x32BB    | Pic Of Hugh                                        |    romfs:/Item/Model/brm_pig03.bcres
  0x32BC    | Pic Of Lucy                                        |    romfs:/Item/Model/brm_pig04.bcres
  0x32BD    | Pic Of Crackle                                     |    romfs:/Item/Model/brm_pig05.bcres
  0x32BE    | Pic Of Cobb                                        |    romfs:/Item/Model/brm_pig08.bcres
  0x32BF    | Pic Of Boris                                       |    romfs:/Item/Model/brm_pig09.bcres
  0x32C0    | Pic Of Maggie                                      |    romfs:/Item/Model/brm_pig10.bcres
  0x32C1    | Pic Of Peggy                                       |    romfs:/Item/Model/brm_pig11.bcres
  0x32C2    | Pic Of Gala                                        |    romfs:/Item/Model/brm_pig13.bcres
  0x32C3    | Pic Of Chops                                       |    romfs:/Item/Model/brm_pig14.bcres
  0x32C4    | Pic Of Kevin                                       |    romfs:/Item/Model/brm_pig15.bcres
  0x32C5    | Pic Of Pancetti                                    |    romfs:/Item/Model/brm_pig16.bcres
  0x32C6    | Pic Of Agnes                                       |    romfs:/Item/Model/brm_pig17.bcres
  0x32C7    | Pic Of Ganon                                       |    romfs:/Item/Model/brm_pig18.bcres
  0x32C8    | Pic Of Bunnie                                      |    romfs:/Item/Model/brm_rbt00.bcres
  0x32C9    | Pic Of Dotty                                       |    romfs:/Item/Model/brm_rbt01.bcres
  0x32CA    | Pic Of Coco                                        |    romfs:/Item/Model/brm_rbt02.bcres
  0x32CB    | Pic Of Snake                                       |    romfs:/Item/Model/brm_rbt03.bcres
  0x32CC    | Pic Of Gaston                                      |    romfs:/Item/Model/brm_rbt04.bcres
  0x32CD    | Pic Of Gabi                                        |    romfs:/Item/Model/brm_rbt05.bcres
  0x32CE    | Pic Of Pippy                                       |    romfs:/Item/Model/brm_rbt06.bcres
  0x32CF    | Pic Of Tiffany                                     |    romfs:/Item/Model/brm_rbt07.bcres
  0x32D0    | Pic Of Genji                                       |    romfs:/Item/Model/brm_rbt08.bcres
  0x32D1    | Pic Of Ruby                                        |    romfs:/Item/Model/brm_rbt09.bcres
  0x32D2    | Pic Of Doc                                         |    romfs:/Item/Model/brm_rbt10.bcres
  0x32D3    | Pic Of Claude                                      |    romfs:/Item/Model/brm_rbt11.bcres
  0x32D4    | Pic Of Francine                                    |    romfs:/Item/Model/brm_rbt12.bcres
  0x32D5    | Pic Of Chrissy                                     |    romfs:/Item/Model/brm_rbt13.bcres
  0x32D6    | Pic Of Hopkins                                     |    romfs:/Item/Model/brm_rbt14.bcres
  0x32D7    | Pic Of O'Hare                                      |    romfs:/Item/Model/brm_rbt15.bcres
  0x32D8    | Pic Of Carmen                                      |    romfs:/Item/Model/brm_rbt16.bcres
  0x32D9    | Pic Of Bonbon                                      |    romfs:/Item/Model/brm_rbt17.bcres
  0x32DA    | Pic Of Cole                                        |    romfs:/Item/Model/brm_rbt18.bcres
  0x32DB    | Pic Of Mira                                        |    romfs:/Item/Model/brm_rbt19.bcres
  0x32DC    | Pic Of Toby                                        |    romfs:/Item/Model/brm_rbt20.bcres
  0x32DD    | Pic Of Tank                                        |    romfs:/Item/Model/brm_rhn00.bcres
  0x32DE    | Pic Of Rhonda                                      |    romfs:/Item/Model/brm_rhn01.bcres
  0x32DF    | Pic Of Spike                                       |    romfs:/Item/Model/brm_rhn02.bcres
  0x32E0    | Pic Of Hornsby                                     |    romfs:/Item/Model/brm_rhn04.bcres
  0x32E1    | Pic Of Merengue                                    |    romfs:/Item/Model/brm_rhn07.bcres
  0x32E2    | Pic Of Renée                                       |    romfs:/Item/Model/brm_rhn08.bcres
  0x32E3    | Pic Of Vesta                                       |    romfs:/Item/Model/brm_shp00.bcres
  0x32E4    | Pic Of Baabara                                     |    romfs:/Item/Model/brm_shp01.bcres
  0x32E5    | Pic Of Eunice                                      |    romfs:/Item/Model/brm_shp02.bcres
  0x32E6    | Pic Of Stella                                      |    romfs:/Item/Model/brm_shp03.bcres
  0x32E7    | Pic Of Cashmere                                    |    romfs:/Item/Model/brm_shp04.bcres
  0x32E8    | Pic Of Willow                                      |    romfs:/Item/Model/brm_shp07.bcres
  0x32E9    | Pic Of Curlos                                      |    romfs:/Item/Model/brm_shp08.bcres
  0x32EA    | Pic Of Wendy                                       |    romfs:/Item/Model/brm_shp09.bcres
  0x32EB    | Pic Of Timbra                                      |    romfs:/Item/Model/brm_shp10.bcres
  0x32EC    | Pic Of Frita                                       |    romfs:/Item/Model/brm_shp11.bcres
  0x32ED    | Pic Of Muffy                                       |    romfs:/Item/Model/brm_shp12.bcres
  0x32EE    | Pic Of Pietro                                      |    romfs:/Item/Model/brm_shp13.bcres
  0x32EF    | Pic Of Étoile                                      |    romfs:/Item/Model/brm_shp14.bcres
  0x32F0    | Pic Of Peanut                                      |    romfs:/Item/Model/brm_squ00.bcres
  0x32F1    | Pic Of Blaire                                      |    romfs:/Item/Model/brm_squ01.bcres
  0x32F2    | Pic Of Filbert                                     |    romfs:/Item/Model/brm_squ02.bcres
  0x32F3    | Pic Of Pecan                                       |    romfs:/Item/Model/brm_squ03.bcres
  0x32F4    | Pic Of Nibbles                                     |    romfs:/Item/Model/brm_squ04.bcres
  0x32F5    | Pic Of Agent S                                     |    romfs:/Item/Model/brm_squ05.bcres
  0x32F6    | Pic Of Caroline                                    |    romfs:/Item/Model/brm_squ06.bcres
  0x32F7    | Pic Of Sally                                       |    romfs:/Item/Model/brm_squ07.bcres
  0x32F8    | Pic Of Static                                      |    romfs:/Item/Model/brm_squ08.bcres
  0x32F9    | Pic Of Mint                                        |    romfs:/Item/Model/brm_squ09.bcres
  0x32FA    | Pic Of Ricky                                       |    romfs:/Item/Model/brm_squ10.bcres
  0x32FB    | Pic Of Cally                                       |    romfs:/Item/Model/brm_squ11.bcres
  0x32FC    | Pic Of Tasha                                       |    romfs:/Item/Model/brm_squ13.bcres
  0x32FD    | Pic Of Sylvana                                     |    romfs:/Item/Model/brm_squ14.bcres
  0x32FE    | Pic Of Poppy                                       |    romfs:/Item/Model/brm_squ15.bcres
  0x32FF    | Pic Of Sheldon                                     |    romfs:/Item/Model/brm_squ16.bcres
  0x3300    | Pic Of Marshal                                     |    romfs:/Item/Model/brm_squ17.bcres
  0x3301    | Pic Of Hazel                                       |    romfs:/Item/Model/brm_squ18.bcres
  0x3302    | Pic Of Cece                                        |    romfs:/Item/Model/brm_squ19.bcres
  0x3303    | Pic Of Viché                                       |    romfs:/Item/Model/brm_squ20.bcres
  0x3304    | Pic Of Rolf                                        |    romfs:/Item/Model/brm_tig00.bcres
  0x3305    | Pic Of Rowan                                       |    romfs:/Item/Model/brm_tig01.bcres
  0x3306    | Pic Of Tybalt                                      |    romfs:/Item/Model/brm_tig02.bcres
  0x3307    | Pic Of Bangle                                      |    romfs:/Item/Model/brm_tig03.bcres
  0x3308    | Pic Of Leonardo                                    |    romfs:/Item/Model/brm_tig04.bcres
  0x3309    | Pic Of Claudia                                     |    romfs:/Item/Model/brm_tig05.bcres
  0x330A    | Pic Of Bianca                                      |    romfs:/Item/Model/brm_tig06.bcres
  0x330B    | Pic Of Chief                                       |    romfs:/Item/Model/brm_wol00.bcres
  0x330C    | Pic Of Lobo                                        |    romfs:/Item/Model/brm_wol01.bcres
  0x330D    | Pic Of Wolfgang                                    |    romfs:/Item/Model/brm_wol02.bcres
  0x330E    | Pic Of Whitney                                     |    romfs:/Item/Model/brm_wol03.bcres
  0x330F    | Pic Of Dobie                                       |    romfs:/Item/Model/brm_wol04.bcres
  0x3310    | Pic Of Freya                                       |    romfs:/Item/Model/brm_wol05.bcres
  0x3311    | Pic Of Fang                                        |    romfs:/Item/Model/brm_wol06.bcres
  0x3312    | Pic Of Vivian                                      |    romfs:/Item/Model/brm_wol08.bcres
  0x3313    | Pic Of Skye                                        |    romfs:/Item/Model/brm_wol09.bcres
  0x3314    | Pic Of Kyle                                        |    romfs:/Item/Model/brm_wol10.bcres
  0x3315    | Pic Of Wolf Link                                   |    romfs:/Item/Model/brm_wol11.bcres
  0x3316    | Pic Of Cyrus                                       |    romfs:/Item/Model/int_bromide_alp.bcres
  0x3317    | Pic Of Reese                                       |    romfs:/Item/Model/int_bromide_alw.bcres
  0x3318    | Pic Of Chip                                        |    romfs:/Item/Model/int_bromide_bev.bcres
  0x3319    | Pic Of Phineas                                     |    romfs:/Item/Model/int_bromide_bln.bcres
  0x331A    | Pic Of Joan                                        |    romfs:/Item/Model/int_bromide_boa.bcres
  0x331B    | Pic Of Katrina                                     |    romfs:/Item/Model/int_bromide_bpt.bcres
  0x331C    | Pic Of Nat                                         |    romfs:/Item/Model/int_bromide_chm.bcres
  0x331D    | Pic Of Saharah                                     |    romfs:/Item/Model/int_bromide_cml.bcres
  0x331E    | Pic Of K.K.                                        |    romfs:/Item/Model/int_bromide_tkk.bcres
  0x331F    | Pic Of Redd                                        |    romfs:/Item/Model/int_bromide_fox.bcres
  0x3320    | Pic Of Gracie                                      |    romfs:/Item/Model/int_bromide_grf.bcres
  0x3321    | Pic Of Labelle                                     |    romfs:/Item/Model/int_bromide_hgc.bcres
  0x3322    | Pic Of Mabel                                       |    romfs:/Item/Model/int_bromide_hgh.bcres
  0x3323    | Pic Of Sable                                       |    romfs:/Item/Model/int_bromide_hgs.bcres
  0x3324    | Pic Of Grams                                       |    romfs:/Item/Model/int_bromide_kpg.bcres
  0x3325    | Pic Of Leilani                                     |    romfs:/Item/Model/int_bromide_kpm.bcres
  0x3326    | Pic Of Kapp'n                                      |    romfs:/Item/Model/int_bromide_kpp.bcres
  0x3327    | Pic Of Leila                                       |    romfs:/Item/Model/int_bromide_kps.bcres
  0x3328    | Pic Of Tommy                                       |    romfs:/Item/Model/int_bromide_lrn00.bcres
  0x3329    | Pic Of Timmy                                       |    romfs:/Item/Model/int_bromide_lrn01.bcres
  0x332A    | Pic Of Porter                                      |    romfs:/Item/Model/int_bromide_mnk.bcres
  0x332B    | Pic Of Don Resetti                                 |    romfs:/Item/Model/int_bromide_mob.bcres
  0x332C    | Pic Of Resetti                                     |    romfs:/Item/Model/int_bromide_mol.bcres
  0x332D    | Pic Of Lyle                                        |    romfs:/Item/Model/int_bromide_ott.bcres
  0x332E    | Pic Of Blathers                                    |    romfs:/Item/Model/int_bromide_owl.bcres
  0x332F    | Pic Of Celeste                                     |    romfs:/Item/Model/int_bromide_ows.bcres
  0x3330    | Pic Of Pavé                                        |    romfs:/Item/Model/int_bromide_pck.bcres
  0x3331    | Pic Of Pelly                                       |    romfs:/Item/Model/int_bromide_pga.bcres
  0x3332    | Pic Of Phyllis                                     |    romfs:/Item/Model/int_bromide_pgb.bcres
  0x3333    | Pic Of Brewster                                    |    romfs:/Item/Model/int_bromide_pge.bcres
  0x3334    | Pic Of Jack                                        |    romfs:/Item/Model/int_bromide_pkn.bcres
  0x3335    | Pic Of Booker                                      |    romfs:/Item/Model/int_bromide_pla.bcres
  0x3336    | Pic Of Pete                                        |    romfs:/Item/Model/int_bromide_plb.bcres
  0x3337    | Pic Of Copper                                      |    romfs:/Item/Model/int_bromide_plc.bcres
  0x3338    | Pic Of Harriet                                     |    romfs:/Item/Model/int_bromide_poo.bcres
  0x3339    | Pic Of Tom Nook                                    |    romfs:/Item/Model/int_bromide_rci.bcres
  0x333A    | Pic Of Gulliver                                    |    romfs:/Item/Model/int_bromide_seg.bcres
  0x333B    | Pic Of Pascal                                      |    romfs:/Item/Model/int_bromide_seo.bcres
  0x333C    | Pic Of Kicks                                       |    romfs:/Item/Model/int_bromide_skk.bcres
  0x333D    | Pic Of Isabelle                                    |    romfs:/Item/Model/int_bromide_sza.bcres
  0x333E    | Pic Of Tortimer                                    |    romfs:/Item/Model/int_bromide_ttl.bcres
  0x333F    | Pic Of Franklin                                    |    romfs:/Item/Model/int_bromide_tuk.bcres
  0x3340    | Pic Of Shrunk                                      |    romfs:/Item/Model/int_bromide_upa.bcres
  0x3341    | Pic Of Rover                                       |    romfs:/Item/Model/int_bromide_xct.bcres
  0x3342    | Pic Of Leif                                        |    romfs:/Item/Model/int_bromide_slo.bcres
  0x3343    | Pic Of Blanca                                      |    romfs:/Item/Model/int_bromide_mka.bcres
  0x3344    | Pic Of Luna                                        |    romfs:/Item/Model/int_bromide_tap.bcres
  0x3345    | Pic Of DJ KK                                       |    romfs:/Item/Model/int_bromide_enj.bcres
  0x3346    | Pic Of Katie                                       |    romfs:/Item/Model/int_bromide_lom.bcres
  0x3347    | Pic Of Zipper                                      |    romfs:/Item/Model/int_bromide_pyn.bcres
  0x3348    | Pic Of Jingle                                      |    romfs:/Item/Model/int_bromide_snt.bcres
  0x3349    | Pic Of Digby                                       |    romfs:/Item/Model/int_bromide_szo.bcres
  0x334A    | Pic Of Wendell                                     |    romfs:/Item/Model/int_bromide_wrl.bcres
  0x334B    | Pic Of Lottie                                      |    romfs:/Item/Model/int_bromide_otg.bcres
  0x334C    | Rental Axe                                         |    romfs:/Item/Model/axe.bcres
  0x334D    | Axe                                                |    romfs:/Item/Model/axe.bcres
  0x334E    | Silver Axe                                         |    romfs:/Item/Model/s_axe.bcres
  0x334F    | Golden Axe                                         |    romfs:/Item/Model/g_axe.bcres
  0x3350    | Rental Net                                         |    romfs:/Item/Model/net.bcres
  0x3351    | Net                                                |    romfs:/Item/Model/net.bcres
  0x3352    | Silver Net                                         |    romfs:/Item/Model/s_net.bcres
  0x3353    | Golden Net                                         |    romfs:/Item/Model/g_net.bcres
  0x3354    | Rental Rod                                         |    romfs:/Item/Model/pole.bcres
  0x3355    | Fishing Rod                                        |    romfs:/Item/Model/pole.bcres
  0x3356    | Silver Rod                                         |    romfs:/Item/Model/s_pole.bcres
  0x3357    | Golden Rod                                         |    romfs:/Item/Model/g_pole.bcres
  0x3358    | Rental Shovel                                      |    romfs:/Item/Model/scoop.bcres
  0x3359    | Shovel                                             |    romfs:/Item/Model/scoop.bcres
  0x335A    | Silver Shovel                                      |    romfs:/Item/Model/s_scoop.bcres
  0x335B    | Golden Shovel                                      |    romfs:/Item/Model/g_scoop.bcres
  0x335C    | Rental Can                                         |    romfs:/Item/Model/jyoro.bcres
  0x335D    | Watering Can                                       |    romfs:/Item/Model/jyoro.bcres
  0x335E    | Silver Can                                         |    romfs:/Item/Model/s_jyoro.bcres
  0x335F    | Golden Can                                         |    romfs:/Item/Model/g_jyoro.bcres
  0x3360    | Rental Slingshot                                   |    romfs:/Item/Model/sling.bcres
  0x3361    | Slingshot                                          |    romfs:/Item/Model/sling.bcres
  0x3362    | Silver Slingshot                                   |    romfs:/Item/Model/s_sling.bcres
  0x3363    | Golden Slingshot                                   |    romfs:/Item/Model/g_sling.bcres
  0x3364    | Rental Toy Hammer                                  |    romfs:/Item/Model/hammer.bcres
  0x3365    | Toy Hammer                                         |    romfs:/Item/Model/hammer.bcres
  0x3366    | Megaphone                                          |    romfs:/Item/Model/megaphone.bcres
  0x3367    | Timer                                              |    No Model (Likely a Sprite)
  0x3368    | Sparkler                                           |    romfs:/Item/Model/firework.bcres
  0x3369    | Roman Candle                                       |    romfs:/Item/Model/firework.bcres
  0x336A    | Party Popper                                       |    romfs:/Item/Model/cracker.bcres
  0x336B    | Bubble Wand                                        |    romfs:/Item/Model/soapbubble.bcres
  0x336C    | Bunny R. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x336D    | Bunny O. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x336E    | Bunny Y. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x336F    | Bunny G. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x3370    | Bunny C. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x3371    | Bunny B. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x3372    | Bunny I. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x3373    | Bunny P. Balloon                                   |    romfs:/Item/Model/balloon_rbt.bcres
  0x3374    | Red Balloon                                        |    romfs:/Item/Model/balloon_nml.bcres
  0x3375    | Orange Balloon                                     |    romfs:/Item/Model/balloon_nml.bcres
  0x3376    | Yellow Balloon                                     |    romfs:/Item/Model/balloon_nml.bcres
  0x3377    | Green Balloon                                      |    romfs:/Item/Model/balloon_nml.bcres
  0x3378    | Cyan Balloon                                       |    romfs:/Item/Model/balloon_nml.bcres
  0x3379    | Blue Balloon                                       |    romfs:/Item/Model/balloon_nml.bcres
  0x337A    | Indigo Balloon                                     |    romfs:/Item/Model/balloon_nml.bcres
  0x337B    | Pink Balloon                                       |    romfs:/Item/Model/balloon_nml.bcres
  0x337C    | Heart R. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x337D    | Heart O. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x337E    | Heart Y. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x337F    | Heart G. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x3380    | Heart C. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x3381    | Heart B. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x3382    | Heart I. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x3383    | Heart P. Balloon                                   |    romfs:/Item/Model/balloon_hrt.bcres
  0x3384    | Red Pinwheel                                       |    romfs:/Item/Model/windmill.bcres
  0x3385    | Orange Pinwheel                                    |    romfs:/Item/Model/windmill.bcres
  0x3386    | Yellow Pinwheel                                    |    romfs:/Item/Model/windmill.bcres
  0x3387    | Green Pinwheel                                     |    romfs:/Item/Model/windmill.bcres
  0x3388    | Cyan Pinwheel                                      |    romfs:/Item/Model/windmill.bcres
  0x3389    | Blue Pinwheel                                      |    romfs:/Item/Model/windmill.bcres
  0x338A    | Indigo Pinwheel                                    |    romfs:/Item/Model/windmill.bcres
